sensorcount,timestamp,hr
1.64604303803e+12,2022-02-28 11:10:38.028000,67
1.64604303926e+12,2022-02-28 11:10:39.258000,66
1.64604303975e+12,2022-02-28 11:10:39.751000,65
1.64604304e+12,2022-02-28 11:10:39.997000,65
1.64604304024e+12,2022-02-28 11:10:40.244000,65
1.64604304049e+12,2022-02-28 11:10:40.490000,65
1.64604304074e+12,2022-02-28 11:10:40.736000,64
1.64604304098e+12,2022-02-28 11:10:40.983000,64
1.64604304172e+12,2022-02-28 11:10:41.722000,64
1.64604304197e+12,2022-02-28 11:10:41.967000,64
1.64604304221e+12,2022-02-28 11:10:42.214000,64
1.64604304295e+12,2022-02-28 11:10:42.953000,64
1.6460430432e+12,2022-02-28 11:10:43.199000,64
1.64604304345e+12,2022-02-28 11:10:43.445000,67
1.64604304394e+12,2022-02-28 11:10:43.938000,67
1.64604304419e+12,2022-02-28 11:10:44.184000,68
1.64604304443e+12,2022-02-28 11:10:44.431000,68
1.64604304468e+12,2022-02-28 11:10:44.677000,68
1.64604304492e+12,2022-02-28 11:10:44.923000,68
1.64604304517e+12,2022-02-28 11:10:45.170000,68
1.64604304591e+12,2022-02-28 11:10:45.908000,67
1.64604304616e+12,2022-02-28 11:10:46.155000,67
1.6460430464e+12,2022-02-28 11:10:46.401000,67
1.64604304665e+12,2022-02-28 11:10:46.646000,67
1.64604304714e+12,2022-02-28 11:10:47.139000,67
1.64604304763e+12,2022-02-28 11:10:47.632000,67
1.64604304813e+12,2022-02-28 11:10:48.124000,67
1.64604304862e+12,2022-02-28 11:10:48.617000,67
1.64604304886e+12,2022-02-28 11:10:48.863000,67
1.64604304911e+12,2022-02-28 11:10:49.110000,67
1.64604304936e+12,2022-02-28 11:10:49.356000,67
1.6460430496e+12,2022-02-28 11:10:49.602000,67
1.64604304985e+12,2022-02-28 11:10:49.849000,67
1.6460430501e+12,2022-02-28 11:10:50.094000,67
1.64604305059e+12,2022-02-28 11:10:50.587000,67
1.64604305083e+12,2022-02-28 11:10:50.833000,67
1.64604305133e+12,2022-02-28 11:10:51.327000,67
1.64604305157e+12,2022-02-28 11:10:51.572000,67
1.64604305182e+12,2022-02-28 11:10:51.818000,67
1.64604305207e+12,2022-02-28 11:10:52.065000,66
1.64604305256e+12,2022-02-28 11:10:52.557000,66
1.6460430528e+12,2022-02-28 11:10:52.804000,66
1.6460430533e+12,2022-02-28 11:10:53.296000,63
1.64604305354e+12,2022-02-28 11:10:53.543000,63
1.64604305379e+12,2022-02-28 11:10:53.789000,63
1.64604305477e+12,2022-02-28 11:10:54.773000,60
1.64604305502e+12,2022-02-28 11:10:55.020000,60
1.64604305527e+12,2022-02-28 11:10:55.266000,58
1.64604305551e+12,2022-02-28 11:10:55.512000,58
1.64604305625e+12,2022-02-28 11:10:56.251000,58
1.6460430565e+12,2022-02-28 11:10:56.498000,58
1.64604305699e+12,2022-02-28 11:10:56.991000,58
1.64604305748e+12,2022-02-28 11:10:57.482000,59
1.64604305773e+12,2022-02-28 11:10:57.729000,59
1.64604305798e+12,2022-02-28 11:10:57.975000,59
1.64604305822e+12,2022-02-28 11:10:58.221000,60
1.64604305847e+12,2022-02-28 11:10:58.468000,60
1.64604305871e+12,2022-02-28 11:10:58.714000,60
1.64604305945e+12,2022-02-28 11:10:59.453000,63
1.6460430597e+12,2022-02-28 11:10:59.699000,63
1.64604305995e+12,2022-02-28 11:10:59.946000,63
1.64604306044e+12,2022-02-28 11:11:00.438000,64
1.64604306069e+12,2022-02-28 11:11:00.685000,64
1.64604306093e+12,2022-02-28 11:11:00.930000,64
1.64604306118e+12,2022-02-28 11:11:01.176000,64
1.64604306167e+12,2022-02-28 11:11:01.669000,64
1.64604306192e+12,2022-02-28 11:11:01.915000,65
1.64604306216e+12,2022-02-28 11:11:02.162000,65
1.64604306266e+12,2022-02-28 11:11:02.654000,66
1.6460430629e+12,2022-02-28 11:11:02.901000,66
1.64604306315e+12,2022-02-28 11:11:03.147000,66
1.64604306339e+12,2022-02-28 11:11:03.393000,66
1.64604306364e+12,2022-02-28 11:11:03.640000,65
1.64604306389e+12,2022-02-28 11:11:03.886000,65
1.64604306413e+12,2022-02-28 11:11:04.132000,65
1.64604306438e+12,2022-02-28 11:11:04.378000,65
1.64604306463e+12,2022-02-28 11:11:04.625000,64
1.64604306487e+12,2022-02-28 11:11:04.870000,64
1.64604306512e+12,2022-02-28 11:11:05.117000,64
1.64604306536e+12,2022-02-28 11:11:05.363000,64
1.64604306561e+12,2022-02-28 11:11:05.609000,65
1.64604306586e+12,2022-02-28 11:11:05.856000,65
1.6460430661e+12,2022-02-28 11:11:06.102000,65
1.64604306635e+12,2022-02-28 11:11:06.348000,65
1.6460430666e+12,2022-02-28 11:11:06.595000,65
1.64604306684e+12,2022-02-28 11:11:06.841000,65
1.64604306733e+12,2022-02-28 11:11:07.333000,65
1.64604306758e+12,2022-02-28 11:11:07.581000,65
1.64604306857e+12,2022-02-28 11:11:08.565000,66
1.64604306881e+12,2022-02-28 11:11:08.811000,66
1.64604306906e+12,2022-02-28 11:11:09.058000,67
1.64604306931e+12,2022-02-28 11:11:09.304000,67
1.64604306955e+12,2022-02-28 11:11:09.550000,67
1.6460430698e+12,2022-02-28 11:11:09.796000,67
1.64604307004e+12,2022-02-28 11:11:10.042000,67
1.64604307029e+12,2022-02-28 11:11:10.289000,67
1.64604307054e+12,2022-02-28 11:11:10.535000,67
1.64604307078e+12,2022-02-28 11:11:10.781000,67
1.64604307103e+12,2022-02-28 11:11:11.028000,67
1.64604307127e+12,2022-02-28 11:11:11.274000,67
1.64604307152e+12,2022-02-28 11:11:11.520000,67
1.64604307177e+12,2022-02-28 11:11:11.767000,69
1.64604307201e+12,2022-02-28 11:11:12.013000,69
1.64604307226e+12,2022-02-28 11:11:12.259000,69
1.646043073e+12,2022-02-28 11:11:12.997000,71
1.64604307324e+12,2022-02-28 11:11:13.244000,76
1.64604307349e+12,2022-02-28 11:11:13.490000,76
1.64604307374e+12,2022-02-28 11:11:13.736000,79
1.64604307398e+12,2022-02-28 11:11:13.983000,79
1.64604307423e+12,2022-02-28 11:11:14.229000,79
1.64604307472e+12,2022-02-28 11:11:14.722000,81
1.64604307497e+12,2022-02-28 11:11:14.968000,81
1.64604307522e+12,2022-02-28 11:11:15.214000,79
1.64604307546e+12,2022-02-28 11:11:15.461000,79
1.64604307571e+12,2022-02-28 11:11:15.707000,79
1.64604307595e+12,2022-02-28 11:11:15.953000,79
1.64604307645e+12,2022-02-28 11:11:16.445000,76
1.64604307669e+12,2022-02-28 11:11:16.691000,76
1.64604307694e+12,2022-02-28 11:11:16.939000,76
1.64604307743e+12,2022-02-28 11:11:17.430000,74
1.64604307768e+12,2022-02-28 11:11:17.677000,74
1.64604307817e+12,2022-02-28 11:11:18.169000,70
1.64604307842e+12,2022-02-28 11:11:18.416000,70
1.64604307866e+12,2022-02-28 11:11:18.662000,70
1.64604307916e+12,2022-02-28 11:11:19.155000,69
1.6460430794e+12,2022-02-28 11:11:19.401000,69
1.64604307965e+12,2022-02-28 11:11:19.648000,69
1.64604307989e+12,2022-02-28 11:11:19.893000,70
1.64604308014e+12,2022-02-28 11:11:20.139000,70
1.64604308039e+12,2022-02-28 11:11:20.386000,70
1.64604308063e+12,2022-02-28 11:11:20.632000,71
1.64604308088e+12,2022-02-28 11:11:20.878000,71
1.64604308113e+12,2022-02-28 11:11:21.125000,71
1.64604308137e+12,2022-02-28 11:11:21.371000,71
1.64604308186e+12,2022-02-28 11:11:21.864000,71
1.64604308236e+12,2022-02-28 11:11:22.356000,71
1.6460430826e+12,2022-02-28 11:11:22.603000,71
1.64604308285e+12,2022-02-28 11:11:22.848000,71
1.6460430831e+12,2022-02-28 11:11:23.094000,71
1.64604308359e+12,2022-02-28 11:11:23.587000,70
1.64604308383e+12,2022-02-28 11:11:23.833000,70
1.64604308408e+12,2022-02-28 11:11:24.080000,70
1.64604308433e+12,2022-02-28 11:11:24.326000,69
1.64604308457e+12,2022-02-28 11:11:24.572000,69
1.64604308507e+12,2022-02-28 11:11:25.065000,68
1.64604308556e+12,2022-02-28 11:11:25.558000,68
1.64604308581e+12,2022-02-28 11:11:25.804000,68
1.64604308605e+12,2022-02-28 11:11:26.050000,68
1.6460430863e+12,2022-02-28 11:11:26.296000,68
1.64604308654e+12,2022-02-28 11:11:26.542000,68
1.64604308679e+12,2022-02-28 11:11:26.789000,68
1.64604308704e+12,2022-02-28 11:11:27.035000,68
1.64604308728e+12,2022-02-28 11:11:27.281000,68
1.64604308778e+12,2022-02-28 11:11:27.774000,68
1.64604308802e+12,2022-02-28 11:11:28.020000,68
1.64604308827e+12,2022-02-28 11:11:28.267000,68
1.64604308851e+12,2022-02-28 11:11:28.513000,69
1.64604308876e+12,2022-02-28 11:11:28.759000,69
1.64604308901e+12,2022-02-28 11:11:29.006000,69
1.64604308925e+12,2022-02-28 11:11:29.252000,69
1.6460430895e+12,2022-02-28 11:11:29.497000,69
1.64604308974e+12,2022-02-28 11:11:29.744000,69
1.64604309024e+12,2022-02-28 11:11:30.236000,70
1.64604309048e+12,2022-02-28 11:11:30.483000,70
1.64604309073e+12,2022-02-28 11:11:30.729000,70
1.64604309098e+12,2022-02-28 11:11:30.975000,70
1.64604309122e+12,2022-02-28 11:11:31.222000,69
1.64604309147e+12,2022-02-28 11:11:31.468000,69
1.64604309221e+12,2022-02-28 11:11:32.207000,68
1.64604309245e+12,2022-02-28 11:11:32.454000,68
1.6460430927e+12,2022-02-28 11:11:32.699000,68
1.64604309295e+12,2022-02-28 11:11:32.945000,67
1.64604309319e+12,2022-02-28 11:11:33.192000,67
1.64604309369e+12,2022-02-28 11:11:33.684000,67
1.64604309393e+12,2022-02-28 11:11:33.931000,69
1.64604309442e+12,2022-02-28 11:11:34.423000,69
1.64604309467e+12,2022-02-28 11:11:34.670000,70
1.64604309492e+12,2022-02-28 11:11:34.916000,70
1.64604309516e+12,2022-02-28 11:11:35.162000,70
1.64604309541e+12,2022-02-28 11:11:35.409000,70
1.64604309566e+12,2022-02-28 11:11:35.655000,70
1.6460430959e+12,2022-02-28 11:11:35.900000,70
1.64604309615e+12,2022-02-28 11:11:36.147000,70
1.64604309689e+12,2022-02-28 11:11:36.886000,70
1.64604309713e+12,2022-02-28 11:11:37.132000,70
1.64604309738e+12,2022-02-28 11:11:37.379000,70
1.64604309763e+12,2022-02-28 11:11:37.625000,70
1.64604309787e+12,2022-02-28 11:11:37.871000,70
1.64604309812e+12,2022-02-28 11:11:38.118000,68
1.64604309836e+12,2022-02-28 11:11:38.364000,68
1.64604309861e+12,2022-02-28 11:11:38.610000,68
1.64604309886e+12,2022-02-28 11:11:38.856000,68
1.6460430991e+12,2022-02-28 11:11:39.102000,68
1.64604309935e+12,2022-02-28 11:11:39.348000,68
1.64604310009e+12,2022-02-28 11:11:40.087000,69
1.64604310033e+12,2022-02-28 11:11:40.334000,69
1.64604310083e+12,2022-02-28 11:11:40.827000,70
1.64604310107e+12,2022-02-28 11:11:41.072000,70
1.64604310132e+12,2022-02-28 11:11:41.319000,70
1.64604310157e+12,2022-02-28 11:11:41.565000,69
1.64604310181e+12,2022-02-28 11:11:41.811000,69
1.64604310206e+12,2022-02-28 11:11:42.057000,69
1.6460431023e+12,2022-02-28 11:11:42.304000,69
1.64604310255e+12,2022-02-28 11:11:42.550000,68
1.64604310329e+12,2022-02-28 11:11:43.289000,69
1.64604310354e+12,2022-02-28 11:11:43.535000,69
1.64604310378e+12,2022-02-28 11:11:43.782000,69
1.64604310452e+12,2022-02-28 11:11:44.521000,69
1.64604310477e+12,2022-02-28 11:11:44.767000,69
1.64604310501e+12,2022-02-28 11:11:45.012000,70
1.64604310526e+12,2022-02-28 11:11:45.259000,70
1.64604310551e+12,2022-02-28 11:11:45.506000,70
1.64604310575e+12,2022-02-28 11:11:45.752000,70
1.646043106e+12,2022-02-28 11:11:45.998000,70
1.64604310625e+12,2022-02-28 11:11:46.245000,70
1.64604310649e+12,2022-02-28 11:11:46.491000,70
1.64604310674e+12,2022-02-28 11:11:46.736000,70
1.64604310698e+12,2022-02-28 11:11:46.983000,70
1.64604310723e+12,2022-02-28 11:11:47.229000,70
1.64604310748e+12,2022-02-28 11:11:47.475000,70
1.64604310797e+12,2022-02-28 11:11:47.968000,70
1.64604310822e+12,2022-02-28 11:11:48.214000,70
1.64604311191e+12,2022-02-28 11:11:51.910000,70
1.64604311339e+12,2022-02-28 11:11:53.386000,70
1.64604311659e+12,2022-02-28 11:11:56.589000,64
1.64604311683e+12,2022-02-28 11:11:56.834000,64
1.64604311708e+12,2022-02-28 11:11:57.080000,64
1.64604311831e+12,2022-02-28 11:11:58.312000,64
1.64604311905e+12,2022-02-28 11:11:59.050000,64
1.6460431193e+12,2022-02-28 11:11:59.296000,64
1.64604311954e+12,2022-02-28 11:11:59.543000,64
1.64604312151e+12,2022-02-28 11:12:01.513000,64
1.64604312176e+12,2022-02-28 11:12:01.760000,64
1.64604312201e+12,2022-02-28 11:12:02.006000,66
1.6460431225e+12,2022-02-28 11:12:02.498000,66
1.64604312398e+12,2022-02-28 11:12:03.976000,70
1.64604312496e+12,2022-02-28 11:12:04.961000,70
1.64604312545e+12,2022-02-28 11:12:05.453000,70
1.64604312841e+12,2022-02-28 11:12:08.410000,70
1.64604314737e+12,2022-02-28 11:12:27.372000,69
1.64604314934e+12,2022-02-28 11:12:29.342000,70
1.64604314959e+12,2022-02-28 11:12:29.587000,70
1.64604314983e+12,2022-02-28 11:12:29.834000,70
1.64604315008e+12,2022-02-28 11:12:30.081000,70
1.64604315033e+12,2022-02-28 11:12:30.327000,70
1.64604315057e+12,2022-02-28 11:12:30.573000,70
1.64604315082e+12,2022-02-28 11:12:30.820000,69
1.64604315107e+12,2022-02-28 11:12:31.065000,69
1.64604315131e+12,2022-02-28 11:12:31.311000,69
1.64604315156e+12,2022-02-28 11:12:31.558000,68
1.64604315181e+12,2022-02-28 11:12:31.804000,68
1.64604315205e+12,2022-02-28 11:12:32.051000,68
1.6460431523e+12,2022-02-28 11:12:32.297000,68
1.64604315254e+12,2022-02-28 11:12:32.543000,68
1.64604315279e+12,2022-02-28 11:12:32.789000,68
1.64604315304e+12,2022-02-28 11:12:33.036000,68
1.64604315328e+12,2022-02-28 11:12:33.282000,68
1.64604315378e+12,2022-02-28 11:12:33.775000,68
1.64604315427e+12,2022-02-28 11:12:34.267000,68
1.64604315451e+12,2022-02-28 11:12:34.514000,68
1.64604315476e+12,2022-02-28 11:12:34.759000,68
1.64604315501e+12,2022-02-28 11:12:35.005000,69
1.64604315525e+12,2022-02-28 11:12:35.252000,69
1.6460431555e+12,2022-02-28 11:12:35.498000,69
1.64604315575e+12,2022-02-28 11:12:35.744000,69
1.64604315599e+12,2022-02-28 11:12:35.991000,70
1.64604315624e+12,2022-02-28 11:12:36.237000,70
1.64604315648e+12,2022-02-28 11:12:36.483000,70
1.64604315673e+12,2022-02-28 11:12:36.730000,69
1.64604315698e+12,2022-02-28 11:12:36.976000,69
1.64604315722e+12,2022-02-28 11:12:37.222000,69
1.64604315747e+12,2022-02-28 11:12:37.469000,69
1.64604315772e+12,2022-02-28 11:12:37.715000,68
1.64604315796e+12,2022-02-28 11:12:37.961000,68
1.64604315821e+12,2022-02-28 11:12:38.207000,68
1.64604315846e+12,2022-02-28 11:12:38.454000,68
1.64604315895e+12,2022-02-28 11:12:38.946000,67
1.64604315919e+12,2022-02-28 11:12:39.192000,67
1.64604315944e+12,2022-02-28 11:12:39.439000,67
1.64604315993e+12,2022-02-28 11:12:39.931000,65
1.64604316018e+12,2022-02-28 11:12:40.178000,65
1.64604316043e+12,2022-02-28 11:12:40.423000,65
1.64604316092e+12,2022-02-28 11:12:40.916000,65
1.64604316116e+12,2022-02-28 11:12:41.162000,65
1.64604316141e+12,2022-02-28 11:12:41.409000,65
1.64604316166e+12,2022-02-28 11:12:41.655000,65
1.6460431619e+12,2022-02-28 11:12:41.901000,65
1.64604316215e+12,2022-02-28 11:12:42.148000,65
1.6460431624e+12,2022-02-28 11:12:42.394000,67
1.64604316264e+12,2022-02-28 11:12:42.640000,67
1.64604316289e+12,2022-02-28 11:12:42.887000,67
1.64604316313e+12,2022-02-28 11:12:43.133000,67
1.64604316338e+12,2022-02-28 11:12:43.379000,67
1.64604316363e+12,2022-02-28 11:12:43.625000,67
1.64604316387e+12,2022-02-28 11:12:43.871000,67
1.64604316412e+12,2022-02-28 11:12:44.117000,70
1.64604316436e+12,2022-02-28 11:12:44.364000,70
1.64604316461e+12,2022-02-28 11:12:44.610000,70
1.64604316486e+12,2022-02-28 11:12:44.856000,71
1.6460431651e+12,2022-02-28 11:12:45.103000,71
1.64604316535e+12,2022-02-28 11:12:45.349000,71
1.6460431656e+12,2022-02-28 11:12:45.595000,71
1.64604316584e+12,2022-02-28 11:12:45.842000,71
1.64604316609e+12,2022-02-28 11:12:46.088000,71
1.64604316634e+12,2022-02-28 11:12:46.335000,71
1.64604316658e+12,2022-02-28 11:12:46.581000,70
1.64604316683e+12,2022-02-28 11:12:46.827000,70
1.64604316707e+12,2022-02-28 11:12:47.073000,70
1.64604316732e+12,2022-02-28 11:12:47.319000,70
1.64604316757e+12,2022-02-28 11:12:47.565000,69
1.64604316781e+12,2022-02-28 11:12:47.812000,69
1.64604316806e+12,2022-02-28 11:12:48.058000,69
1.64604316831e+12,2022-02-28 11:12:48.304000,69
1.64604316855e+12,2022-02-28 11:12:48.551000,66
1.6460431688e+12,2022-02-28 11:12:48.797000,66
1.64604316904e+12,2022-02-28 11:12:49.044000,66
1.64604316929e+12,2022-02-28 11:12:49.290000,65
1.64604316954e+12,2022-02-28 11:12:49.536000,65
1.64604317028e+12,2022-02-28 11:12:50.274000,64
1.64604317052e+12,2022-02-28 11:12:50.521000,64
1.64604317077e+12,2022-02-28 11:12:50.767000,64
1.64604317101e+12,2022-02-28 11:12:51.013000,64
1.64604317126e+12,2022-02-28 11:12:51.260000,64
1.64604317151e+12,2022-02-28 11:12:51.506000,64
1.64604317175e+12,2022-02-28 11:12:51.753000,64
1.646043172e+12,2022-02-28 11:12:51.999000,64
1.64604317225e+12,2022-02-28 11:12:52.244000,64
1.64604317249e+12,2022-02-28 11:12:52.491000,64
1.64604317274e+12,2022-02-28 11:12:52.737000,64
1.64604317298e+12,2022-02-28 11:12:52.983000,66
1.64604317323e+12,2022-02-28 11:12:53.229000,66
1.64604317348e+12,2022-02-28 11:12:53.476000,66
1.64604317372e+12,2022-02-28 11:12:53.723000,66
1.64604317397e+12,2022-02-28 11:12:53.968000,68
1.64604317422e+12,2022-02-28 11:12:54.215000,68
1.64604317446e+12,2022-02-28 11:12:54.461000,68
1.64604317471e+12,2022-02-28 11:12:54.707000,69
1.64604317495e+12,2022-02-28 11:12:54.954000,69
1.6460431752e+12,2022-02-28 11:12:55.200000,69
1.64604317545e+12,2022-02-28 11:12:55.447000,69
1.64604317569e+12,2022-02-28 11:12:55.693000,70
1.64604317594e+12,2022-02-28 11:12:55.939000,70
1.64604317619e+12,2022-02-28 11:12:56.186000,70
1.64604317643e+12,2022-02-28 11:12:56.431000,70
1.64604317668e+12,2022-02-28 11:12:56.677000,70
1.64604317693e+12,2022-02-28 11:12:56.924000,70
1.64604317717e+12,2022-02-28 11:12:57.170000,70
1.64604317742e+12,2022-02-28 11:12:57.416000,70
1.64604317766e+12,2022-02-28 11:12:57.662000,70
1.64604317791e+12,2022-02-28 11:12:57.909000,70
1.64604317816e+12,2022-02-28 11:12:58.155000,67
1.6460431784e+12,2022-02-28 11:12:58.401000,67
1.64604317865e+12,2022-02-28 11:12:58.648000,67
1.6460431789e+12,2022-02-28 11:12:58.894000,67
1.64604317914e+12,2022-02-28 11:12:59.140000,66
1.64604317939e+12,2022-02-28 11:12:59.387000,66
1.64604317963e+12,2022-02-28 11:12:59.633000,66
1.64604317988e+12,2022-02-28 11:12:59.879000,66
1.64604318013e+12,2022-02-28 11:13:00.126000,65
1.64604318037e+12,2022-02-28 11:13:00.371000,65
1.64604318062e+12,2022-02-28 11:13:00.618000,65
1.64604318086e+12,2022-02-28 11:13:00.864000,65
1.64604318111e+12,2022-02-28 11:13:01.110000,66
1.64604318136e+12,2022-02-28 11:13:01.357000,66
1.6460431816e+12,2022-02-28 11:13:01.603000,66
1.64604318185e+12,2022-02-28 11:13:01.849000,66
1.6460431821e+12,2022-02-28 11:13:02.096000,66
1.64604318234e+12,2022-02-28 11:13:02.342000,66
1.64604318259e+12,2022-02-28 11:13:02.588000,66
1.64604318284e+12,2022-02-28 11:13:02.835000,66
1.64604318308e+12,2022-02-28 11:13:03.081000,66
1.64604318333e+12,2022-02-28 11:13:03.327000,66
1.64604318357e+12,2022-02-28 11:13:03.574000,66
1.64604318382e+12,2022-02-28 11:13:03.819000,66
1.64604318407e+12,2022-02-28 11:13:04.066000,66
1.64604318431e+12,2022-02-28 11:13:04.312000,66
1.64604318456e+12,2022-02-28 11:13:04.558000,66
1.64604318481e+12,2022-02-28 11:13:04.804000,66
1.64604318505e+12,2022-02-28 11:13:05.051000,66
1.6460431853e+12,2022-02-28 11:13:05.297000,66
1.64604318554e+12,2022-02-28 11:13:05.544000,66
1.64604318579e+12,2022-02-28 11:13:05.790000,66
1.64604318604e+12,2022-02-28 11:13:06.036000,66
1.64604318628e+12,2022-02-28 11:13:06.283000,66
1.64604318653e+12,2022-02-28 11:13:06.528000,66
1.64604318678e+12,2022-02-28 11:13:06.774000,66
1.64604318702e+12,2022-02-28 11:13:07.021000,66
1.64604318727e+12,2022-02-28 11:13:07.267000,66
1.64604318751e+12,2022-02-28 11:13:07.513000,66
1.64604318776e+12,2022-02-28 11:13:07.760000,66
1.64604318801e+12,2022-02-28 11:13:08.006000,66
1.64604318825e+12,2022-02-28 11:13:08.252000,66
1.6460431885e+12,2022-02-28 11:13:08.499000,66
1.64604318875e+12,2022-02-28 11:13:08.745000,64
1.64604318899e+12,2022-02-28 11:13:08.991000,64
1.64604318924e+12,2022-02-28 11:13:09.238000,64
1.64604318949e+12,2022-02-28 11:13:09.484000,64
1.64604318973e+12,2022-02-28 11:13:09.730000,62
1.64604318998e+12,2022-02-28 11:13:09.977000,62
1.64604319022e+12,2022-02-28 11:13:10.222000,62
1.64604319047e+12,2022-02-28 11:13:10.468000,62
1.64604319072e+12,2022-02-28 11:13:10.715000,62
1.64604319096e+12,2022-02-28 11:13:10.962000,62
1.64604319121e+12,2022-02-28 11:13:11.208000,62
1.64604319145e+12,2022-02-28 11:13:11.454000,62
1.6460431917e+12,2022-02-28 11:13:11.700000,63
1.64604319195e+12,2022-02-28 11:13:11.947000,63
1.64604319219e+12,2022-02-28 11:13:12.193000,63
1.64604319244e+12,2022-02-28 11:13:12.439000,64
1.64604319269e+12,2022-02-28 11:13:12.685000,64
1.64604319293e+12,2022-02-28 11:13:12.931000,64
1.64604319318e+12,2022-02-28 11:13:13.177000,64
1.64604319342e+12,2022-02-28 11:13:13.424000,65
1.64604319367e+12,2022-02-28 11:13:13.670000,65
1.64604319392e+12,2022-02-28 11:13:13.916000,65
1.64604319416e+12,2022-02-28 11:13:14.163000,65
1.64604319441e+12,2022-02-28 11:13:14.409000,65
1.64604319466e+12,2022-02-28 11:13:14.655000,65
1.6460431949e+12,2022-02-28 11:13:14.902000,65
1.64604319515e+12,2022-02-28 11:13:15.148000,67
1.6460431954e+12,2022-02-28 11:13:15.394000,67
1.64604319564e+12,2022-02-28 11:13:15.641000,67
1.64604319589e+12,2022-02-28 11:13:15.887000,67
1.64604319613e+12,2022-02-28 11:13:16.132000,68
1.64604319638e+12,2022-02-28 11:13:16.379000,68
1.64604319663e+12,2022-02-28 11:13:16.625000,68
1.64604319687e+12,2022-02-28 11:13:16.871000,68
1.64604319712e+12,2022-02-28 11:13:17.118000,68
1.64604319737e+12,2022-02-28 11:13:17.364000,68
1.64604319761e+12,2022-02-28 11:13:17.611000,68
1.64604319786e+12,2022-02-28 11:13:17.857000,68
1.6460431981e+12,2022-02-28 11:13:18.103000,68
1.64604319835e+12,2022-02-28 11:13:18.350000,68
1.6460431986e+12,2022-02-28 11:13:18.595000,69
1.64604319884e+12,2022-02-28 11:13:18.841000,69
1.64604319909e+12,2022-02-28 11:13:19.088000,69
1.64604319934e+12,2022-02-28 11:13:19.334000,70
1.64604319958e+12,2022-02-28 11:13:19.581000,70
1.64604319983e+12,2022-02-28 11:13:19.827000,70
1.64604320007e+12,2022-02-28 11:13:20.073000,70
1.64604320032e+12,2022-02-28 11:13:20.320000,70
1.64604320057e+12,2022-02-28 11:13:20.566000,70
1.64604320081e+12,2022-02-28 11:13:20.812000,70
1.64604320106e+12,2022-02-28 11:13:21.058000,70
1.64604320131e+12,2022-02-28 11:13:21.305000,70
1.64604320155e+12,2022-02-28 11:13:21.551000,70
1.6460432018e+12,2022-02-28 11:13:21.797000,70
1.64604320204e+12,2022-02-28 11:13:22.044000,72
1.64604320229e+12,2022-02-28 11:13:22.290000,72
1.64604320254e+12,2022-02-28 11:13:22.536000,72
1.64604320278e+12,2022-02-28 11:13:22.783000,73
1.64604320303e+12,2022-02-28 11:13:23.029000,73
1.64604320328e+12,2022-02-28 11:13:23.275000,73
1.64604320352e+12,2022-02-28 11:13:23.521000,74
1.64604320377e+12,2022-02-28 11:13:23.767000,74
1.64604320401e+12,2022-02-28 11:13:24.013000,74
1.64604320426e+12,2022-02-28 11:13:24.260000,74
1.64604320451e+12,2022-02-28 11:13:24.506000,71
1.64604320475e+12,2022-02-28 11:13:24.752000,71
1.646043205e+12,2022-02-28 11:13:24.999000,71
1.64604320525e+12,2022-02-28 11:13:25.245000,69
1.64604320549e+12,2022-02-28 11:13:25.491000,69
1.64604320574e+12,2022-02-28 11:13:25.737000,69
1.64604320598e+12,2022-02-28 11:13:25.984000,69
1.64604320623e+12,2022-02-28 11:13:26.230000,68
1.64604320648e+12,2022-02-28 11:13:26.476000,68
1.64604320672e+12,2022-02-28 11:13:26.723000,68
1.64604320697e+12,2022-02-28 11:13:26.969000,68
1.64604320722e+12,2022-02-28 11:13:27.215000,67
1.64604320746e+12,2022-02-28 11:13:27.462000,67
1.64604320771e+12,2022-02-28 11:13:27.708000,67
1.64604320795e+12,2022-02-28 11:13:27.953000,67
1.6460432082e+12,2022-02-28 11:13:28.200000,67
1.64604320845e+12,2022-02-28 11:13:28.446000,67
1.64604320869e+12,2022-02-28 11:13:28.692000,67
1.64604320894e+12,2022-02-28 11:13:28.939000,69
1.64604320919e+12,2022-02-28 11:13:29.185000,69
1.64604320943e+12,2022-02-28 11:13:29.431000,69
1.64604320968e+12,2022-02-28 11:13:29.678000,70
1.64604320993e+12,2022-02-28 11:13:29.924000,70
1.64604321017e+12,2022-02-28 11:13:30.172000,70
1.64604321042e+12,2022-02-28 11:13:30.417000,70
1.64604321066e+12,2022-02-28 11:13:30.663000,71
1.64604321091e+12,2022-02-28 11:13:30.909000,71
1.64604321116e+12,2022-02-28 11:13:31.156000,71
1.6460432114e+12,2022-02-28 11:13:31.401000,73
1.64604321165e+12,2022-02-28 11:13:31.648000,73
1.64604321189e+12,2022-02-28 11:13:31.894000,73
1.64604321214e+12,2022-02-28 11:13:32.140000,74
1.64604321239e+12,2022-02-28 11:13:32.387000,74
1.64604321263e+12,2022-02-28 11:13:32.633000,74
1.64604321288e+12,2022-02-28 11:13:32.879000,74
1.64604321313e+12,2022-02-28 11:13:33.126000,74
1.64604321337e+12,2022-02-28 11:13:33.372000,74
1.64604321362e+12,2022-02-28 11:13:33.618000,74
1.64604321387e+12,2022-02-28 11:13:33.865000,71
1.64604321411e+12,2022-02-28 11:13:34.111000,71
1.64604321436e+12,2022-02-28 11:13:34.357000,71
1.6460432146e+12,2022-02-28 11:13:34.603000,71
