sensorcount,timestamp,hr
1.64681643852e+12,2022-03-09 10:00:38.516000,66
1.64681643876e+12,2022-03-09 10:00:38.763000,66
1.64681643901e+12,2022-03-09 10:00:39.009000,66
1.64681643926e+12,2022-03-09 10:00:39.255000,66
1.6468164395e+12,2022-03-09 10:00:39.502000,66
1.64681643975e+12,2022-03-09 10:00:39.748000,66
1.64681644e+12,2022-03-09 10:00:39.995000,64
1.64681644024e+12,2022-03-09 10:00:40.240000,64
1.64681644049e+12,2022-03-09 10:00:40.486000,64
1.64681644073e+12,2022-03-09 10:00:40.734000,64
1.64681644098e+12,2022-03-09 10:00:40.979000,62
1.64681644221e+12,2022-03-09 10:00:42.211000,63
1.64681644246e+12,2022-03-09 10:00:42.457000,63
1.6468164427e+12,2022-03-09 10:00:42.703000,67
1.6468164432e+12,2022-03-09 10:00:43.195000,67
1.64681644369e+12,2022-03-09 10:00:43.688000,69
1.64681644394e+12,2022-03-09 10:00:43.934000,69
1.64681644517e+12,2022-03-09 10:00:45.166000,70
1.64681644541e+12,2022-03-09 10:00:45.412000,70
1.64681644566e+12,2022-03-09 10:00:45.658000,70
1.64681644591e+12,2022-03-09 10:00:45.905000,70
1.64681644615e+12,2022-03-09 10:00:46.151000,70
1.6468164464e+12,2022-03-09 10:00:46.397000,70
1.64681644664e+12,2022-03-09 10:00:46.644000,70
1.64681644689e+12,2022-03-09 10:00:46.889000,70
1.64681644714e+12,2022-03-09 10:00:47.135000,70
1.64681644738e+12,2022-03-09 10:00:47.382000,70
1.64681644763e+12,2022-03-09 10:00:47.628000,70
1.64681644788e+12,2022-03-09 10:00:47.875000,70
1.64681644812e+12,2022-03-09 10:00:48.121000,70
1.64681644837e+12,2022-03-09 10:00:48.367000,70
1.64681644861e+12,2022-03-09 10:00:48.614000,70
1.64681644886e+12,2022-03-09 10:00:48.860000,68
1.64681644911e+12,2022-03-09 10:00:49.106000,68
1.64681644935e+12,2022-03-09 10:00:49.353000,68
1.6468164496e+12,2022-03-09 10:00:49.599000,68
1.64681644985e+12,2022-03-09 10:00:49.845000,68
1.64681645009e+12,2022-03-09 10:00:50.091000,63
1.64681645034e+12,2022-03-09 10:00:50.337000,63
1.64681645058e+12,2022-03-09 10:00:50.583000,63
1.64681645083e+12,2022-03-09 10:00:50.830000,63
1.64681645108e+12,2022-03-09 10:00:51.076000,61
1.64681645132e+12,2022-03-09 10:00:51.322000,61
1.64681645157e+12,2022-03-09 10:00:51.569000,61
1.64681645182e+12,2022-03-09 10:00:51.815000,61
1.64681645206e+12,2022-03-09 10:00:52.061000,60
1.64681645231e+12,2022-03-09 10:00:52.308000,60
1.64681645255e+12,2022-03-09 10:00:52.554000,60
1.6468164528e+12,2022-03-09 10:00:52.800000,60
1.64681645305e+12,2022-03-09 10:00:53.047000,59
1.64681645329e+12,2022-03-09 10:00:53.293000,59
1.64681645354e+12,2022-03-09 10:00:53.538000,59
1.64681645379e+12,2022-03-09 10:00:53.785000,59
1.64681645403e+12,2022-03-09 10:00:54.032000,60
1.64681645428e+12,2022-03-09 10:00:54.278000,60
1.64681645453e+12,2022-03-09 10:00:54.524000,60
1.64681645477e+12,2022-03-09 10:00:54.771000,60
1.64681645502e+12,2022-03-09 10:00:55.017000,63
1.64681645526e+12,2022-03-09 10:00:55.263000,63
1.64681645551e+12,2022-03-09 10:00:55.509000,63
1.64681645576e+12,2022-03-09 10:00:55.755000,64
1.646816456e+12,2022-03-09 10:00:56.001000,64
1.64681645625e+12,2022-03-09 10:00:56.248000,64
1.64681645649e+12,2022-03-09 10:00:56.494000,65
1.64681645674e+12,2022-03-09 10:00:56.740000,65
1.64681645699e+12,2022-03-09 10:00:56.987000,65
1.64681645723e+12,2022-03-09 10:00:57.233000,65
1.64681645748e+12,2022-03-09 10:00:57.479000,65
1.64681645773e+12,2022-03-09 10:00:57.726000,65
1.64681645797e+12,2022-03-09 10:00:57.972000,65
1.64681645822e+12,2022-03-09 10:00:58.218000,65
1.64681645846e+12,2022-03-09 10:00:58.464000,65
1.64681645871e+12,2022-03-09 10:00:58.710000,65
1.64681645896e+12,2022-03-09 10:00:58.957000,65
1.6468164592e+12,2022-03-09 10:00:59.203000,65
1.64681645945e+12,2022-03-09 10:00:59.450000,65
1.6468164597e+12,2022-03-09 10:00:59.696000,65
1.64681645994e+12,2022-03-09 10:00:59.942000,65
1.64681646019e+12,2022-03-09 10:01:00.188000,65
1.64681646044e+12,2022-03-09 10:01:00.435000,63
1.64681646068e+12,2022-03-09 10:01:00.681000,63
1.64681646093e+12,2022-03-09 10:01:00.927000,63
1.64681646117e+12,2022-03-09 10:01:01.174000,63
1.64681646142e+12,2022-03-09 10:01:01.420000,63
1.64681646167e+12,2022-03-09 10:01:01.666000,58
1.64681646191e+12,2022-03-09 10:01:01.912000,58
1.64681646216e+12,2022-03-09 10:01:02.158000,58
1.64681646241e+12,2022-03-09 10:01:02.405000,58
1.64681646265e+12,2022-03-09 10:01:02.651000,57
1.6468164629e+12,2022-03-09 10:01:02.898000,57
1.64681646314e+12,2022-03-09 10:01:03.143000,57
1.64681646339e+12,2022-03-09 10:01:03.389000,57
1.64681646364e+12,2022-03-09 10:01:03.636000,57
1.64681646388e+12,2022-03-09 10:01:03.882000,56
1.64681646413e+12,2022-03-09 10:01:04.128000,56
1.64681646438e+12,2022-03-09 10:01:04.374000,56
1.64681646462e+12,2022-03-09 10:01:04.621000,56
1.64681646487e+12,2022-03-09 10:01:04.867000,57
1.64681646511e+12,2022-03-09 10:01:05.113000,57
1.64681646561e+12,2022-03-09 10:01:05.606000,57
1.64681646585e+12,2022-03-09 10:01:05.852000,57
1.6468164661e+12,2022-03-09 10:01:06.098000,57
1.64681646635e+12,2022-03-09 10:01:06.345000,57
1.64681646659e+12,2022-03-09 10:01:06.591000,57
1.64681646684e+12,2022-03-09 10:01:06.838000,58
1.64681646708e+12,2022-03-09 10:01:07.083000,58
1.64681646733e+12,2022-03-09 10:01:07.330000,58
1.64681646758e+12,2022-03-09 10:01:07.577000,58
1.64681646782e+12,2022-03-09 10:01:07.822000,59
1.64681646807e+12,2022-03-09 10:01:08.068000,59
1.64681646832e+12,2022-03-09 10:01:08.315000,59
1.64681646856e+12,2022-03-09 10:01:08.561000,59
1.64681646881e+12,2022-03-09 10:01:08.808000,64
1.64681646905e+12,2022-03-09 10:01:09.054000,64
1.6468164693e+12,2022-03-09 10:01:09.300000,65
1.64681646955e+12,2022-03-09 10:01:09.547000,65
1.64681646979e+12,2022-03-09 10:01:09.793000,65
1.64681647004e+12,2022-03-09 10:01:10.039000,67
1.64681647029e+12,2022-03-09 10:01:10.285000,67
1.64681647053e+12,2022-03-09 10:01:10.531000,67
1.64681647078e+12,2022-03-09 10:01:10.778000,67
1.64681647102e+12,2022-03-09 10:01:11.024000,67
1.64681647127e+12,2022-03-09 10:01:11.271000,67
1.64681647152e+12,2022-03-09 10:01:11.517000,67
1.64681647176e+12,2022-03-09 10:01:11.762000,67
1.64681647201e+12,2022-03-09 10:01:12.009000,67
1.64681647226e+12,2022-03-09 10:01:12.255000,66
1.6468164725e+12,2022-03-09 10:01:12.501000,66
1.64681647275e+12,2022-03-09 10:01:12.748000,66
1.646816473e+12,2022-03-09 10:01:12.994000,66
1.64681647324e+12,2022-03-09 10:01:13.241000,66
1.64681647349e+12,2022-03-09 10:01:13.486000,66
1.64681647373e+12,2022-03-09 10:01:13.733000,66
1.64681647398e+12,2022-03-09 10:01:13.979000,66
1.64681647423e+12,2022-03-09 10:01:14.225000,66
1.64681647447e+12,2022-03-09 10:01:14.472000,62
1.64681647472e+12,2022-03-09 10:01:14.718000,62
1.64681647497e+12,2022-03-09 10:01:14.965000,62
1.64681647521e+12,2022-03-09 10:01:15.211000,62
1.6468164757e+12,2022-03-09 10:01:15.703000,60
1.64681647595e+12,2022-03-09 10:01:15.949000,60
1.6468164762e+12,2022-03-09 10:01:16.195000,61
1.64681647644e+12,2022-03-09 10:01:16.442000,61
1.64681647669e+12,2022-03-09 10:01:16.688000,61
1.64681647694e+12,2022-03-09 10:01:16.934000,61
1.64681647718e+12,2022-03-09 10:01:17.180000,61
1.64681647743e+12,2022-03-09 10:01:17.427000,62
1.64681647767e+12,2022-03-09 10:01:17.674000,62
1.64681647792e+12,2022-03-09 10:01:17.920000,62
1.64681647817e+12,2022-03-09 10:01:18.166000,62
1.64681647841e+12,2022-03-09 10:01:18.412000,61
1.64681647866e+12,2022-03-09 10:01:18.658000,61
1.64681647891e+12,2022-03-09 10:01:18.904000,61
1.64681647915e+12,2022-03-09 10:01:19.151000,61
1.6468164794e+12,2022-03-09 10:01:19.397000,61
1.64681647964e+12,2022-03-09 10:01:19.643000,61
1.64681647989e+12,2022-03-09 10:01:19.890000,61
1.64681648014e+12,2022-03-09 10:01:20.136000,61
1.64681648038e+12,2022-03-09 10:01:20.382000,61
1.64681648063e+12,2022-03-09 10:01:20.628000,61
1.64681648088e+12,2022-03-09 10:01:20.874000,61
1.64681648112e+12,2022-03-09 10:01:21.121000,61
1.64681648137e+12,2022-03-09 10:01:21.367000,61
1.64681648161e+12,2022-03-09 10:01:21.614000,61
1.64681648186e+12,2022-03-09 10:01:21.860000,61
1.64681648211e+12,2022-03-09 10:01:22.106000,64
1.64681648235e+12,2022-03-09 10:01:22.352000,64
1.6468164826e+12,2022-03-09 10:01:22.598000,64
1.64681648285e+12,2022-03-09 10:01:22.847000,65
1.64681648309e+12,2022-03-09 10:01:23.091000,65
1.64681648334e+12,2022-03-09 10:01:23.338000,65
1.64681648358e+12,2022-03-09 10:01:23.584000,65
1.64681648383e+12,2022-03-09 10:01:23.830000,64
1.64681648408e+12,2022-03-09 10:01:24.077000,64
1.64681648432e+12,2022-03-09 10:01:24.323000,64
1.64681648457e+12,2022-03-09 10:01:24.569000,64
1.64681648482e+12,2022-03-09 10:01:24.815000,64
1.64681648506e+12,2022-03-09 10:01:25.061000,60
1.64681648531e+12,2022-03-09 10:01:25.308000,60
1.64681648555e+12,2022-03-09 10:01:25.554000,60
1.6468164858e+12,2022-03-09 10:01:25.800000,60
1.64681648605e+12,2022-03-09 10:01:26.046000,58
1.64681648629e+12,2022-03-09 10:01:26.292000,58
1.64681648654e+12,2022-03-09 10:01:26.539000,58
1.64681648679e+12,2022-03-09 10:01:26.785000,58
1.64681648703e+12,2022-03-09 10:01:27.031000,58
1.64681648728e+12,2022-03-09 10:01:27.277000,58
1.64681648753e+12,2022-03-09 10:01:27.524000,58
1.64681648777e+12,2022-03-09 10:01:27.770000,58
1.64681648802e+12,2022-03-09 10:01:28.016000,58
1.64681648826e+12,2022-03-09 10:01:28.262000,58
1.64681648851e+12,2022-03-09 10:01:28.509000,58
1.64681648876e+12,2022-03-09 10:01:28.756000,59
1.646816489e+12,2022-03-09 10:01:29.002000,59
1.64681648925e+12,2022-03-09 10:01:29.248000,59
1.64681648949e+12,2022-03-09 10:01:29.494000,59
1.64681648974e+12,2022-03-09 10:01:29.740000,59
1.64681648999e+12,2022-03-09 10:01:29.986000,59
1.64681649023e+12,2022-03-09 10:01:30.233000,59
1.64681649048e+12,2022-03-09 10:01:30.479000,59
1.64681649073e+12,2022-03-09 10:01:30.726000,59
1.64681649122e+12,2022-03-09 10:01:31.218000,59
1.64681649146e+12,2022-03-09 10:01:31.464000,59
1.64681649171e+12,2022-03-09 10:01:31.710000,59
1.64681649196e+12,2022-03-09 10:01:31.956000,59
1.6468164922e+12,2022-03-09 10:01:32.203000,59
1.64681649245e+12,2022-03-09 10:01:32.449000,59
1.6468164927e+12,2022-03-09 10:01:32.695000,59
1.64681649294e+12,2022-03-09 10:01:32.942000,59
1.64681649319e+12,2022-03-09 10:01:33.188000,59
1.64681649344e+12,2022-03-09 10:01:33.435000,59
1.64681649368e+12,2022-03-09 10:01:33.681000,59
1.64681649393e+12,2022-03-09 10:01:33.927000,59
1.64681649417e+12,2022-03-09 10:01:34.173000,59
1.64681649442e+12,2022-03-09 10:01:34.419000,59
1.64681649467e+12,2022-03-09 10:01:34.666000,59
1.64681649491e+12,2022-03-09 10:01:34.912000,59
1.64681649516e+12,2022-03-09 10:01:35.158000,59
1.64681649541e+12,2022-03-09 10:01:35.404000,59
1.64681649565e+12,2022-03-09 10:01:35.651000,59
1.6468164959e+12,2022-03-09 10:01:35.897000,59
1.64681649614e+12,2022-03-09 10:01:36.143000,59
1.64681649639e+12,2022-03-09 10:01:36.390000,59
1.64681649664e+12,2022-03-09 10:01:36.636000,59
1.64681649688e+12,2022-03-09 10:01:36.882000,59
1.64681649713e+12,2022-03-09 10:01:37.129000,59
1.64681649738e+12,2022-03-09 10:01:37.375000,59
1.64681649762e+12,2022-03-09 10:01:37.621000,59
1.64681649787e+12,2022-03-09 10:01:37.867000,59
1.64681649811e+12,2022-03-09 10:01:38.114000,60
1.64681649836e+12,2022-03-09 10:01:38.360000,60
1.64681649861e+12,2022-03-09 10:01:38.606000,60
1.6468164991e+12,2022-03-09 10:01:39.098000,60
1.64681649935e+12,2022-03-09 10:01:39.344000,60
1.64681649959e+12,2022-03-09 10:01:39.591000,60
1.64681649984e+12,2022-03-09 10:01:39.837000,60
1.64681650008e+12,2022-03-09 10:01:40.084000,60
1.64681650033e+12,2022-03-09 10:01:40.330000,59
1.64681650058e+12,2022-03-09 10:01:40.577000,59
1.64681650082e+12,2022-03-09 10:01:40.822000,59
1.64681650107e+12,2022-03-09 10:01:41.069000,59
1.64681650132e+12,2022-03-09 10:01:41.314000,60
1.64681650156e+12,2022-03-09 10:01:41.561000,60
1.64681650181e+12,2022-03-09 10:01:41.808000,60
1.64681650205e+12,2022-03-09 10:01:42.054000,62
1.6468165023e+12,2022-03-09 10:01:42.300000,62
1.64681650255e+12,2022-03-09 10:01:42.547000,62
1.64681650279e+12,2022-03-09 10:01:42.792000,64
1.64681650304e+12,2022-03-09 10:01:43.039000,64
1.64681650329e+12,2022-03-09 10:01:43.285000,64
1.64681650353e+12,2022-03-09 10:01:43.532000,65
1.64681650378e+12,2022-03-09 10:01:43.777000,65
1.64681650402e+12,2022-03-09 10:01:44.024000,65
1.64681650427e+12,2022-03-09 10:01:44.270000,65
1.64681650452e+12,2022-03-09 10:01:44.517000,65
1.64681650476e+12,2022-03-09 10:01:44.763000,65
1.64681650501e+12,2022-03-09 10:01:45.009000,65
1.64681650526e+12,2022-03-09 10:01:45.256000,65
1.6468165055e+12,2022-03-09 10:01:45.501000,65
1.64681650575e+12,2022-03-09 10:01:45.747000,65
1.64681650599e+12,2022-03-09 10:01:45.994000,65
1.64681650624e+12,2022-03-09 10:01:46.240000,65
1.64681650649e+12,2022-03-09 10:01:46.487000,65
1.64681650673e+12,2022-03-09 10:01:46.733000,65
1.64681650698e+12,2022-03-09 10:01:46.979000,65
1.64681650723e+12,2022-03-09 10:01:47.225000,65
1.64681650747e+12,2022-03-09 10:01:47.471000,65
1.64681650772e+12,2022-03-09 10:01:47.717000,64
1.64681650797e+12,2022-03-09 10:01:47.964000,64
1.64681650821e+12,2022-03-09 10:01:48.211000,64
1.64681650846e+12,2022-03-09 10:01:48.457000,64
1.6468165087e+12,2022-03-09 10:01:48.703000,64
1.64681650895e+12,2022-03-09 10:01:48.949000,60
1.6468165092e+12,2022-03-09 10:01:49.195000,60
1.64681650944e+12,2022-03-09 10:01:49.441000,60
1.64681650969e+12,2022-03-09 10:01:49.688000,60
1.64681650994e+12,2022-03-09 10:01:49.934000,60
1.64681651043e+12,2022-03-09 10:01:50.427000,60
1.64681651067e+12,2022-03-09 10:01:50.673000,60
1.64681651092e+12,2022-03-09 10:01:50.919000,60
1.64681651117e+12,2022-03-09 10:01:51.166000,60
1.64681651141e+12,2022-03-09 10:01:51.412000,62
1.64681651166e+12,2022-03-09 10:01:51.658000,62
1.64681651191e+12,2022-03-09 10:01:51.904000,62
1.64681651215e+12,2022-03-09 10:01:52.150000,62
1.6468165124e+12,2022-03-09 10:01:52.397000,64
1.64681651264e+12,2022-03-09 10:01:52.644000,64
1.64681651289e+12,2022-03-09 10:01:52.890000,64
1.64681651314e+12,2022-03-09 10:01:53.135000,64
1.64681651338e+12,2022-03-09 10:01:53.383000,64
1.64681651363e+12,2022-03-09 10:01:53.629000,64
1.64681651388e+12,2022-03-09 10:01:53.875000,64
1.64681651412e+12,2022-03-09 10:01:54.121000,64
1.64681651437e+12,2022-03-09 10:01:54.368000,64
1.64681651461e+12,2022-03-09 10:01:54.613000,64
1.64681651486e+12,2022-03-09 10:01:54.860000,64
1.64681651511e+12,2022-03-09 10:01:55.106000,64
1.64681651535e+12,2022-03-09 10:01:55.352000,64
1.6468165156e+12,2022-03-09 10:01:55.599000,64
1.64681651585e+12,2022-03-09 10:01:55.845000,64
1.64681651609e+12,2022-03-09 10:01:56.091000,64
1.64681651634e+12,2022-03-09 10:01:56.337000,64
1.64681651658e+12,2022-03-09 10:01:56.584000,64
1.64681651683e+12,2022-03-09 10:01:56.830000,64
1.64681651708e+12,2022-03-09 10:01:57.076000,64
1.64681651732e+12,2022-03-09 10:01:57.322000,64
1.64681651757e+12,2022-03-09 10:01:57.568000,64
1.64681651782e+12,2022-03-09 10:01:57.815000,64
1.64681651806e+12,2022-03-09 10:01:58.061000,64
1.64681651831e+12,2022-03-09 10:01:58.307000,64
1.64681651855e+12,2022-03-09 10:01:58.554000,65
1.6468165188e+12,2022-03-09 10:01:58.800000,65
1.64681651905e+12,2022-03-09 10:01:59.046000,65
1.64681651929e+12,2022-03-09 10:01:59.293000,65
1.64681651954e+12,2022-03-09 10:01:59.539000,65
1.64681651979e+12,2022-03-09 10:01:59.785000,65
1.64681652003e+12,2022-03-09 10:02:00.031000,65
1.64681652028e+12,2022-03-09 10:02:00.278000,65
1.64681652052e+12,2022-03-09 10:02:00.524000,65
1.64681652077e+12,2022-03-09 10:02:00.771000,65
1.64681652102e+12,2022-03-09 10:02:01.017000,65
1.64681652126e+12,2022-03-09 10:02:01.263000,65
1.64681652151e+12,2022-03-09 10:02:01.508000,65
1.64681652176e+12,2022-03-09 10:02:01.755000,65
1.646816522e+12,2022-03-09 10:02:02.001000,65
1.64681652225e+12,2022-03-09 10:02:02.247000,65
1.6468165225e+12,2022-03-09 10:02:02.494000,65
1.64681652274e+12,2022-03-09 10:02:02.740000,65
1.64681652299e+12,2022-03-09 10:02:02.986000,65
1.64681652323e+12,2022-03-09 10:02:03.233000,65
1.64681652348e+12,2022-03-09 10:02:03.479000,65
1.64681652373e+12,2022-03-09 10:02:03.725000,65
1.64681652397e+12,2022-03-09 10:02:03.972000,65
1.64681652422e+12,2022-03-09 10:02:04.218000,65
1.64681652446e+12,2022-03-09 10:02:04.464000,65
1.64681652471e+12,2022-03-09 10:02:04.710000,65
1.64681652496e+12,2022-03-09 10:02:04.957000,65
1.6468165252e+12,2022-03-09 10:02:05.203000,65
1.64681652545e+12,2022-03-09 10:02:05.449000,65
1.6468165257e+12,2022-03-09 10:02:05.696000,65
1.64681652594e+12,2022-03-09 10:02:05.941000,65
1.64681652619e+12,2022-03-09 10:02:06.188000,65
1.64681652644e+12,2022-03-09 10:02:06.434000,65
1.64681652668e+12,2022-03-09 10:02:06.681000,64
1.64681652693e+12,2022-03-09 10:02:06.927000,64
1.64681652717e+12,2022-03-09 10:02:07.173000,64
1.64681652742e+12,2022-03-09 10:02:07.420000,64
1.64681652767e+12,2022-03-09 10:02:07.666000,60
1.64681652791e+12,2022-03-09 10:02:07.912000,60
1.64681652816e+12,2022-03-09 10:02:08.158000,60
1.64681652841e+12,2022-03-09 10:02:08.404000,60
1.64681652865e+12,2022-03-09 10:02:08.651000,59
1.6468165289e+12,2022-03-09 10:02:08.897000,59
1.64681652914e+12,2022-03-09 10:02:09.143000,59
1.64681652939e+12,2022-03-09 10:02:09.390000,59
1.64681652964e+12,2022-03-09 10:02:09.636000,59
1.64681652988e+12,2022-03-09 10:02:09.882000,59
1.64681653013e+12,2022-03-09 10:02:10.129000,59
1.64681653038e+12,2022-03-09 10:02:10.375000,59
1.64681653062e+12,2022-03-09 10:02:10.620000,59
1.64681653087e+12,2022-03-09 10:02:10.867000,59
1.64681653111e+12,2022-03-09 10:02:11.113000,59
1.64681653136e+12,2022-03-09 10:02:11.359000,59
1.64681653161e+12,2022-03-09 10:02:11.606000,59
1.64681653185e+12,2022-03-09 10:02:11.853000,59
1.6468165321e+12,2022-03-09 10:02:12.099000,59
1.64681653235e+12,2022-03-09 10:02:12.345000,59
1.64681653259e+12,2022-03-09 10:02:12.591000,62
1.64681653284e+12,2022-03-09 10:02:12.838000,62
1.64681653308e+12,2022-03-09 10:02:13.084000,62
1.64681653333e+12,2022-03-09 10:02:13.330000,66
1.64681653358e+12,2022-03-09 10:02:13.577000,66
1.64681653382e+12,2022-03-09 10:02:13.822000,66
1.64681653407e+12,2022-03-09 10:02:14.068000,66
1.64681653432e+12,2022-03-09 10:02:14.316000,66
1.64681653456e+12,2022-03-09 10:02:14.561000,66
1.64681653481e+12,2022-03-09 10:02:14.807000,66
1.64681653505e+12,2022-03-09 10:02:15.054000,66
1.64681653555e+12,2022-03-09 10:02:15.546000,66
1.64681653579e+12,2022-03-09 10:02:15.793000,66
1.64681653604e+12,2022-03-09 10:02:16.039000,66
1.64681653629e+12,2022-03-09 10:02:16.285000,66
1.64681653653e+12,2022-03-09 10:02:16.531000,65
1.64681653678e+12,2022-03-09 10:02:16.777000,65
1.64681653702e+12,2022-03-09 10:02:17.024000,65
1.64681653727e+12,2022-03-09 10:02:17.270000,65
1.64681653752e+12,2022-03-09 10:02:17.517000,61
1.64681653776e+12,2022-03-09 10:02:17.763000,61
1.64681653801e+12,2022-03-09 10:02:18.009000,61
1.64681653826e+12,2022-03-09 10:02:18.255000,61
1.6468165385e+12,2022-03-09 10:02:18.501000,61
1.64681653875e+12,2022-03-09 10:02:18.748000,58
1.646816539e+12,2022-03-09 10:02:18.994000,58
1.64681653924e+12,2022-03-09 10:02:19.240000,58
1.64681653949e+12,2022-03-09 10:02:19.486000,58
1.64681653973e+12,2022-03-09 10:02:19.732000,58
1.64681653998e+12,2022-03-09 10:02:19.979000,58
1.64681654023e+12,2022-03-09 10:02:20.225000,58
1.64681654047e+12,2022-03-09 10:02:20.471000,58
1.64681654072e+12,2022-03-09 10:02:20.718000,60
1.64681654097e+12,2022-03-09 10:02:20.964000,60
1.64681654121e+12,2022-03-09 10:02:21.211000,60
1.64681654146e+12,2022-03-09 10:02:21.457000,60
1.6468165417e+12,2022-03-09 10:02:21.703000,61
1.64681654195e+12,2022-03-09 10:02:21.949000,61
1.6468165422e+12,2022-03-09 10:02:22.195000,61
1.64681654244e+12,2022-03-09 10:02:22.441000,62
1.64681654269e+12,2022-03-09 10:02:22.687000,62
1.64681654294e+12,2022-03-09 10:02:22.935000,62
1.64681654318e+12,2022-03-09 10:02:23.181000,62
1.64681654367e+12,2022-03-09 10:02:23.674000,62
1.64681654392e+12,2022-03-09 10:02:23.920000,62
1.64681654417e+12,2022-03-09 10:02:24.165000,62
1.64681654441e+12,2022-03-09 10:02:24.412000,65
1.64681654466e+12,2022-03-09 10:02:24.658000,65
1.64681654491e+12,2022-03-09 10:02:24.904000,65
1.64681654515e+12,2022-03-09 10:02:25.151000,66
1.6468165454e+12,2022-03-09 10:02:25.397000,66
1.64681654564e+12,2022-03-09 10:02:25.643000,66
1.64681654589e+12,2022-03-09 10:02:25.890000,66
1.64681654614e+12,2022-03-09 10:02:26.136000,62
1.64681654638e+12,2022-03-09 10:02:26.382000,62
1.64681654663e+12,2022-03-09 10:02:26.628000,62
1.64681654688e+12,2022-03-09 10:02:26.874000,62
1.64681654712e+12,2022-03-09 10:02:27.120000,62
1.64681654737e+12,2022-03-09 10:02:27.367000,62
1.64681654761e+12,2022-03-09 10:02:27.613000,58
1.64681654786e+12,2022-03-09 10:02:27.860000,58
1.64681654811e+12,2022-03-09 10:02:28.106000,58
1.64681654835e+12,2022-03-09 10:02:28.352000,58
1.6468165486e+12,2022-03-09 10:02:28.598000,56
1.64681654885e+12,2022-03-09 10:02:28.845000,56
1.64681654909e+12,2022-03-09 10:02:29.091000,56
1.64681654934e+12,2022-03-09 10:02:29.338000,56
1.64681654958e+12,2022-03-09 10:02:29.584000,56
1.64681654983e+12,2022-03-09 10:02:29.830000,56
1.64681655008e+12,2022-03-09 10:02:30.076000,56
1.64681655032e+12,2022-03-09 10:02:30.322000,56
1.64681655057e+12,2022-03-09 10:02:30.569000,56
1.64681655082e+12,2022-03-09 10:02:30.815000,56
1.64681655106e+12,2022-03-09 10:02:31.061000,56
1.64681655131e+12,2022-03-09 10:02:31.307000,56
1.64681655155e+12,2022-03-09 10:02:31.554000,56
1.6468165518e+12,2022-03-09 10:02:31.800000,56
1.64681655205e+12,2022-03-09 10:02:32.046000,56
1.64681655229e+12,2022-03-09 10:02:32.292000,56
1.64681655254e+12,2022-03-09 10:02:32.539000,56
1.64681655279e+12,2022-03-09 10:02:32.785000,56
1.64681655303e+12,2022-03-09 10:02:33.032000,56
1.64681655328e+12,2022-03-09 10:02:33.278000,56
1.64681655352e+12,2022-03-09 10:02:33.523000,56
1.64681655377e+12,2022-03-09 10:02:33.771000,56
1.64681655402e+12,2022-03-09 10:02:34.016000,56
1.64681655426e+12,2022-03-09 10:02:34.262000,56
1.64681655451e+12,2022-03-09 10:02:34.509000,56
1.64681655476e+12,2022-03-09 10:02:34.755000,56
1.646816555e+12,2022-03-09 10:02:35.001000,56
1.64681655525e+12,2022-03-09 10:02:35.248000,56
1.6468165555e+12,2022-03-09 10:02:35.494000,56
1.64681655574e+12,2022-03-09 10:02:35.740000,56
1.64681655599e+12,2022-03-09 10:02:35.986000,56
